,gps_height,longitude,latitude,basin,region_code,district_code,population,permit,construction_year,extraction_type_class,management_group,payment,quality_group,quantity_group,source_class,waterpoint_type_group
16377,957,35.94807089,-10.54681861,rufiji,10,5,250.0,False,1999,other,user-group,pay when scheme fails,good,insufficient,groundwater,other
18279,0,33.43757134,-4.42441147,internal,14,2,1.0,False,0,gravity,commercial,never pay,good,insufficient,surface,communal standpipe
14568,1755,35.45501828,-8.06968644,rufiji,11,1,1.0,True,1987,other,user-group,pay monthly,good,dry,groundwater,other
9830,1741,31.66271317,-8.52973671,lake tanganyika,15,2,350.0,True,1990,gravity,user-group,never pay,good,enough,surface,communal standpipe
17902,251,36.97377056,-7.67593224,rufiji,5,3,50.0,True,1995,gravity,user-group,pay monthly,good,enough,surface,communal standpipe
11953,-13,39.09870865,-6.581340700000001,wami / ruvu,6,1,50.0,True,1986,submersible,user-group,pay per bucket,good,enough,surface,communal standpipe
14518,0,33.60660626,-9.34472792,lake nyasa,12,4,1.0,True,0,gravity,user-group,never pay,good,insufficient,surface,communal standpipe
13259,1282,34.63833116,-9.97671389,lake nyasa,11,5,18.0,False,2001,gravity,user-group,never pay,good,dry,groundwater,communal standpipe
19251,1471,36.45407966,-5.62008062,wami / ruvu,21,5,500.0,False,2001,submersible,user-group,pay per bucket,salty,insufficient,groundwater,communal standpipe
22043,0,33.78135255,-9.58003815,lake nyasa,12,3,1.0,True,0,gravity,commercial,never pay,good,dry,groundwater,communal standpipe
21930,0,35.89185518,-6.15354545,wami / ruvu,1,5,1.0,False,0,motorpump,user-group,pay per bucket,salty,dry,groundwater,communal standpipe
6709,1403,36.05301074,-7.59870349,rufiji,11,7,60.0,True,2003,other,user-group,never pay,good,enough,groundwater,other
21102,1213,35.60840204,-2.51616511,internal,2,5,55.0,True,1973,gravity,user-group,never pay,good,enough,groundwater,communal standpipe
13435,1272,36.86873577,-6.14117894,wami / ruvu,5,1,150.0,True,2006,gravity,commercial,pay per bucket,good,enough,groundwater,communal standpipe
23858,0,35.914635100000005,-4.71404775,internal,1,1,1.0,False,0,gravity,user-group,never pay,good,enough,groundwater,communal standpipe
18974,0,32.35348928,-2.50854598,lake victoria,19,5,1.0,True,0,handpump,user-group,never pay,salty,enough,groundwater,hand pump
21880,0,33.14689317,-4.09401926,internal,14,1,1.0,True,0,submersible,user-group,never pay,salty,enough,groundwater,communal standpipe
13476,1504,36.80197017,-3.3348764,pangani,2,7,150.0,True,2007,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe
9461,344,38.95226599,-10.56688197,ruvuma / southern coast,90,33,1.0,False,1989,gravity,user-group,never pay,good,dry,groundwater,communal standpipe
22100,700,39.15130019,-10.79541886,ruvuma / southern coast,90,33,330.0,False,1977,gravity,user-group,pay per bucket,good,insufficient,groundwater,communal standpipe
22130,352,38.91621785,-8.53280139,ruvuma / southern coast,80,13,242.0,True,1993,other,user-group,unknown,salty,enough,groundwater,other
12299,1465,34.78546064,-5.19723679,internal,13,2,1.0,True,1980,motorpump,user-group,unknown,unknown,dry,groundwater,communal standpipe
5375,18,39.16527778,-8.39216829,rufiji,80,13,269.0,True,1998,other,user-group,never pay,salty,insufficient,groundwater,other
505,1845,31.37896797,-7.56560582,lake rukwa,15,3,1.0,False,1978,submersible,user-group,never pay,unknown,unknown,surface,communal standpipe
23188,1179,36.88801939,-3.36317425,pangani,2,7,89.0,True,2006,submersible,user-group,unknown,good,insufficient,surface,communal standpipe
5922,1547,34.73200692,-5.01396043,internal,13,2,1.0,True,1990,handpump,user-group,unknown,good,insufficient,groundwater,hand pump
7878,568,37.54340145,-6.95871592,wami / ruvu,5,6,1.0,True,1974,gravity,user-group,never pay,good,enough,surface,communal standpipe
19880,0,33.02452769,-9.29831884,lake nyasa,12,6,1.0,False,0,handpump,user-group,pay when scheme fails,good,enough,groundwater,hand pump
10149,2090,35.43415154,-4.11497315,internal,21,1,218.0,True,1998,gravity,user-group,never pay,good,enough,groundwater,communal standpipe
12841,0,35.91714403,-5.79631788,wami / ruvu,1,6,1.0,True,0,gravity,user-group,never pay,good,enough,groundwater,communal standpipe
9161,413,39.10069726,-10.79407896,ruvuma / southern coast,90,33,1.0,False,1980,gravity,user-group,unknown,good,dry,groundwater,communal standpipe
10652,794,29.74034059,-4.887715,lake tanganyika,16,3,230.0,True,2009,gravity,user-group,pay monthly,good,enough,surface,communal standpipe
23954,0,34.8031643,-2e-08,lake victoria,17,1,1.0,False,0,other,user-group,never pay,good,dry,groundwater,hand pump
16306,0,34.8031643,-2e-08,lake victoria,17,1,1.0,False,0,handpump,user-group,never pay,good,enough,groundwater,hand pump
16551,0,32.62113849,-5.44951252,lake tanganyika,14,5,1.0,True,0,handpump,user-group,never pay,good,dry,groundwater,hand pump
15695,0,30.64619184,-2.44837059,lake victoria,18,30,1.0,False,0,gravity,user-group,never pay,good,enough,groundwater,communal standpipe
12957,0,34.05524929999999,-8.83221932,rufiji,12,7,1.0,True,0,gravity,user-group,pay monthly,good,insufficient,surface,communal standpipe
11437,0,33.8901159,-9.54676201,lake nyasa,12,3,1.0,True,0,gravity,commercial,pay monthly,good,enough,groundwater,communal standpipe
18200,0,32.97544032,-4.13213462,internal,14,1,1.0,False,0,handpump,user-group,never pay,good,enough,groundwater,hand pump
2343,-15,38.99684945,-6.48119734,wami / ruvu,6,1,50.0,False,2009,handpump,user-group,never pay,good,enough,groundwater,hand pump
3558,1560,34.88645598,-4.53359416,internal,13,2,200.0,True,1990,handpump,user-group,never pay,good,insufficient,groundwater,other
20011,344,38.91444084,-10.94899369,ruvuma / southern coast,90,33,1.0,True,2004,motorpump,user-group,unknown,salty,dry,groundwater,communal standpipe
14441,350,37.92790902,-5.99689206,wami / ruvu,6,1,200.0,False,2006,handpump,user-group,pay per bucket,good,enough,groundwater,hand pump
17,240,39.08741514,-11.00060373,ruvuma / southern coast,90,33,30.0,True,2004,gravity,user-group,pay per bucket,good,enough,groundwater,communal standpipe
16562,1353,37.28535193,-3.22897444,pangani,3,4,1.0,True,1976,gravity,user-group,never pay,good,insufficient,groundwater,other
6220,0,30.54872837,-2.50788223,lake victoria,18,30,1.0,False,0,gravity,user-group,never pay,good,dry,groundwater,communal standpipe
767,1825,31.75384399,-8.65319603,lake rukwa,15,2,400.0,False,1993,handpump,user-group,never pay,good,enough,groundwater,hand pump
10922,869,29.657743100000005,-4.83092418,lake tanganyika,16,3,233.0,True,1985,gravity,user-group,pay monthly,good,insufficient,surface,communal standpipe
5070,0,33.93119804,-3.48903026,internal,17,2,1.0,False,0,other,user-group,other,good,dry,groundwater,hand pump
10755,1569,31.16260255,-7.5561084,lake rukwa,15,3,1.0,False,1990,motorpump,user-group,never pay,good,enough,groundwater,communal standpipe
22622,0,33.07947539999999,-9.31880657,lake nyasa,12,5,1.0,False,0,handpump,user-group,unknown,unknown,unknown,groundwater,hand pump
8645,1619,31.09329331,-7.62362713,lake rukwa,15,3,1.0,False,1989,other,user-group,never pay,unknown,enough,groundwater,other
375,1418,36.108195,-7.53817622,rufiji,11,7,100.0,True,1984,gravity,user-group,pay annually,good,enough,surface,communal standpipe
17591,0,35.86586325,-5.88220082,wami / ruvu,1,5,1.0,False,0,motorpump,user-group,pay per bucket,good,insufficient,groundwater,communal standpipe
8412,40,34.8031643,-10.62568774,ruvuma / southern coast,99,1,250.0,True,2000,motorpump,user-group,pay per bucket,good,enough,groundwater,communal standpipe
3757,459,37.07715797,-6.79582318,wami / ruvu,5,1,90.0,True,2003,submersible,user-group,pay monthly,good,insufficient,groundwater,communal standpipe
16100,844,37.72740969,-4.06727828,pangani,3,3,250.0,True,1998,other,commercial,pay per bucket,salty,enough,groundwater,other
14753,0,34.06664525,-3.17931929,internal,17,2,1.0,False,0,handpump,user-group,other,good,enough,groundwater,hand pump
8576,1710,35.01018923,-9.5042322,rufiji,11,4,60.0,False,2006,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe
22480,234,39.58791956,-10.90764123,ruvuma / southern coast,9,4,1.0,True,1982,submersible,user-group,never pay,good,dry,groundwater,communal standpipe
13562,0,32.76747437,-4.16972528,lake tanganyika,14,1,1.0,False,0,other,user-group,never pay,good,enough,groundwater,other
17487,1472,36.41962339,-3.75992869,pangani,2,1,1.0,True,0,other,user-group,never pay,good,seasonal,surface,communal standpipe
9725,1758,34.99956629,-9.09779254,rufiji,11,4,50.0,False,2001,gravity,user-group,pay monthly,good,enough,groundwater,communal standpipe
26776,477,38.23172806,-5.34492251,pangani,4,6,50.0,True,2008,submersible,user-group,pay per bucket,good,enough,surface,communal standpipe
26623,336,39.12337999,-10.9115753,ruvuma / southern coast,90,33,1.0,True,0,gravity,user-group,unknown,good,dry,groundwater,other
27033,814,37.71868002,-4.10521848,pangani,3,3,350.0,True,2011,motorpump,other,pay per bucket,salty,enough,groundwater,communal standpipe
26917,1325,35.83982169,-7.5287258,rufiji,11,1,1.0,True,1987,gravity,user-group,pay annually,good,enough,groundwater,communal standpipe
1221,367,38.92529463,-8.47864497,rufiji,80,13,239.0,True,1985,handpump,user-group,never pay,salty,enough,groundwater,hand pump
8706,0,33.904027500000005,-3.39968204,internal,17,2,1.0,False,0,handpump,user-group,other,good,enough,groundwater,hand pump
547,0,32.74275693,-2.90068809,lake victoria,19,5,1.0,True,0,handpump,user-group,never pay,salty,seasonal,groundwater,hand pump
17293,0,33.26335093,-4.14498194,internal,14,1,1.0,True,0,handpump,user-group,never pay,good,enough,groundwater,hand pump
26222,0,33.68930418,-9.54426551,lake nyasa,12,3,1.0,True,0,gravity,commercial,pay monthly,good,enough,groundwater,communal standpipe
11644,357,38.96736373,-10.77986375,ruvuma / southern coast,90,33,1.0,True,1975,other,user-group,unknown,good,dry,groundwater,other
5859,0,32.82200361,-4.86867122,lake tanganyika,14,6,1.0,True,0,other,user-group,never pay,good,dry,groundwater,communal standpipe
14830,0,33.27053426,-2.77722128,lake victoria,19,4,1.0,True,0,handpump,user-group,never pay,good,enough,groundwater,hand pump
13034,0,32.23655993,-3.68098037,lake tanganyika,17,5,1.0,True,0,handpump,user-group,unknown,good,enough,groundwater,hand pump
15640,0,32.87200532,-9.22220558,lake rukwa,12,6,1.0,False,0,handpump,user-group,pay when scheme fails,good,enough,groundwater,hand pump
20619,0,31.413240100000003,-1.23944398,lake victoria,18,7,1.0,True,0,handpump,user-group,pay monthly,good,insufficient,groundwater,hand pump
19955,-42,34.8031643,-10.28001445,ruvuma / southern coast,9,5,322.0,False,0,handpump,user-group,never pay,unknown,dry,groundwater,hand pump
21834,1543,32.04560192,-8.56947134,lake rukwa,15,2,50.0,True,1993,gravity,user-group,never pay,good,enough,surface,communal standpipe
12478,1686,37.57593812,-3.03651394,internal,3,1,1.0,True,2010,gravity,commercial,pay monthly,good,enough,groundwater,communal standpipe
624,395,37.96018767,-9.66657936,ruvuma / southern coast,80,43,350.0,True,2006,handpump,user-group,pay per bucket,salty,dry,groundwater,hand pump
821,0,31.95866119,-3.3452242999999995,lake tanganyika,17,5,1.0,True,0,handpump,user-group,unknown,good,enough,groundwater,hand pump
22724,1181,32.92822688,-1.96766381,lake victoria,19,1,300.0,True,1996,other,user-group,never pay,good,insufficient,groundwater,other
9933,0,32.62349465,-9.24017585,lake rukwa,12,6,1.0,False,0,handpump,user-group,pay when scheme fails,good,insufficient,groundwater,hand pump
18540,0,38.83343203,-4.88451431,pangani,4,8,120.0,True,1992,gravity,user-group,never pay,good,insufficient,unknown,communal standpipe
15753,1447,34.77890208,-5.20334071,internal,13,2,1.0,True,1980,motorpump,user-group,unknown,good,dry,groundwater,communal standpipe
13348,-12,39.41568948,-7.036623700000001,wami / ruvu,7,3,120.0,False,2000,handpump,other,never pay,good,enough,groundwater,other
14119,1272,30.13221215,-4.2425821,lake tanganyika,16,2,350.0,False,1978,submersible,user-group,other,good,enough,groundwater,communal standpipe
1942,1526,31.82471655,-8.39088026,lake rukwa,15,2,230.0,False,1992,other,user-group,never pay,good,dry,groundwater,other
26002,0,31.54284126,-1.79790861,lake victoria,18,3,1.0,True,0,gravity,user-group,never pay,good,enough,groundwater,improved spring
15524,861,29.78638013,-4.98845234,lake tanganyika,16,3,500.0,True,1987,gravity,user-group,pay monthly,good,insufficient,surface,communal standpipe
14801,1614,29.7524426,-4.62188967,lake tanganyika,16,3,220.0,True,2009,gravity,user-group,unknown,good,enough,groundwater,improved spring
22439,-47,39.36122258,-6.86120992,wami / ruvu,7,3,122.0,False,1970,motorpump,other,never pay,salty,dry,groundwater,other
11685,0,33.05546013,-2.37987358,lake victoria,19,8,1.0,True,0,handpump,user-group,pay monthly,good,insufficient,groundwater,hand pump
25323,1286,30.53280737,-3.79185842,lake tanganyika,16,1,160.0,False,1988,gravity,user-group,unknown,good,enough,surface,communal standpipe
18253,0,33.03032323,-8.58519606,lake rukwa,12,1,1.0,True,0,gravity,user-group,never pay,good,enough,groundwater,communal standpipe
21079,1517,36.57232948,-5.3040007000000005,internal,21,5,1.0,True,2011,submersible,user-group,never pay,unknown,dry,groundwater,other
5518,1032,37.55921329,-3.33692919,pangani,3,4,1.0,True,1970,gravity,user-group,pay monthly,good,insufficient,groundwater,communal standpipe
8307,1794,31.73504081,-8.43801334,lake rukwa,15,2,200.0,True,1983,gravity,user-group,never pay,good,enough,surface,communal standpipe
26945,1918,31.3771372,-7.79493653,lake rukwa,15,3,1.0,False,1975,gravity,user-group,never pay,good,enough,surface,communal standpipe
14407,1699,38.20106302,-4.5485336,pangani,4,1,1.0,True,2002,gravity,user-group,pay monthly,good,enough,groundwater,communal standpipe
17244,0,34.8031643,-2e-08,lake victoria,19,6,1.0,True,0,handpump,user-group,never pay,good,insufficient,groundwater,hand pump
8347,0,33.5123157,-2.96763928,lake victoria,19,4,1.0,True,0,handpump,user-group,never pay,good,enough,groundwater,hand pump
21144,1195,33.9916554,-2.0476976,lake victoria,20,4,300.0,True,2011,other,user-group,unknown,unknown,unknown,groundwater,other
24735,973,38.3417691,-4.4381008,pangani,4,1,1.0,True,2005,gravity,user-group,never pay,good,enough,groundwater,communal standpipe
10457,395,38.90979451,-10.63007081,ruvuma / southern coast,90,33,1.0,True,1984,gravity,user-group,never pay,good,dry,groundwater,communal standpipe
16067,0,36.47479248,-6.44666242,wami / ruvu,1,1,1.0,True,0,handpump,user-group,never pay,salty,enough,groundwater,hand pump
6649,0,34.8031643,-2e-08,lake victoria,17,1,1.0,False,0,handpump,user-group,never pay,good,dry,groundwater,hand pump
20247,0,34.8031643,-2e-08,lake victoria,17,1,1.0,False,0,handpump,user-group,never pay,good,enough,groundwater,hand pump
506,484,34.66685635,-11.09121638,lake nyasa,10,3,90.0,True,1992,gravity,user-group,pay monthly,good,dry,groundwater,communal standpipe
23184,0,33.00736715,-8.51865549,lake rukwa,12,1,1.0,True,0,gravity,user-group,never pay,good,enough,groundwater,communal standpipe
271,1058,35.07990174,-10.80409189,ruvuma / southern coast,10,3,50.0,True,1990,gravity,user-group,unknown,good,dry,groundwater,communal standpipe
19051,0,35.96996784,-5.14013843,internal,1,1,1.0,False,0,gravity,user-group,never pay,good,enough,surface,communal standpipe
15058,0,33.23902881,-4.76841832,lake tanganyika,14,1,1.0,True,0,motorpump,user-group,never pay,good,enough,groundwater,communal standpipe
22886,663,36.95704774,-11.31390915,ruvuma / southern coast,10,1,1.0,False,2011,submersible,user-group,pay annually,good,enough,groundwater,hand pump
23096,0,33.02682551,-2.62472701,lake victoria,19,7,1.0,False,0,other,user-group,other,good,enough,groundwater,other
12353,0,30.63842425,-1.25106151,lake victoria,18,1,1.0,True,0,other,user-group,never pay,good,enough,groundwater,other
11568,1085,37.37942026,-3.29942925,pangani,3,4,1.0,False,1963,gravity,user-group,unknown,good,insufficient,groundwater,other
12103,0,33.68098974,-2.69074991,lake victoria,19,2,1.0,True,0,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump
12017,780,37.42923376,-5.92910015,wami / ruvu,5,6,14.0,True,1970,gravity,user-group,never pay,good,insufficient,surface,communal standpipe
15280,1200,30.17782746,-4.58291671,lake tanganyika,16,2,350.0,True,1994,gravity,user-group,pay monthly,good,insufficient,surface,communal standpipe
15927,1257,37.63013094,-3.17108543,pangani,3,1,1.0,True,1975,gravity,commercial,pay monthly,good,enough,groundwater,improved spring
6901,1411,35.64131342,-4.30539711,internal,21,1,324.0,True,1996,handpump,user-group,never pay,good,enough,groundwater,hand pump
5577,1102,29.9969007,-4.99370687,lake tanganyika,16,3,400.0,True,2009,gravity,user-group,unknown,good,insufficient,surface,communal standpipe
13414,0,35.7398375,-4.56432442,internal,1,1,1.0,False,0,motorpump,user-group,pay per bucket,good,enough,groundwater,communal standpipe
25380,0,31.49386729,-1.45221888,lake victoria,18,2,1.0,True,0,handpump,user-group,never pay,unknown,dry,groundwater,hand pump
